URS Requirement ID,Priority,Requirement,Acceptance Criteria,Business Process,Epic,Design Component,Design Reference,API,Database Entity,User Story,Test Case ID,Test Type,Test Case,Test Result,Defect Reference,Release Version
BFR-CG-001,P1,Circle shall support configurable voting.,Proposal can define threshold and voting period.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-001,POST /api/v1/circles/{id}/proposals; POST .../proposals/{pid}/votes; GET .../proposals/{pid},"proposal(type, threshold_type, threshold_value, opens_at, closes_at, status), vote",US-CG-001,TC-CG-001-4,Negative functional,Threshold cannot change while open,NOT_EXECUTED,,
BFR-CG-001,P1,Circle shall support configurable voting.,Proposal can define threshold and voting period.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-001,POST /api/v1/circles/{id}/proposals; POST .../proposals/{pid}/votes; GET .../proposals/{pid},"proposal(type, threshold_type, threshold_value, opens_at, closes_at, status), vote",US-CG-001,TC-CG-001-5,Positive functional,Voter set frozen at creation,NOT_EXECUTED,,
BFR-CG-001,P1,Circle shall support configurable voting.,Proposal can define threshold and voting period.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-001,POST /api/v1/circles/{id}/proposals; POST .../proposals/{pid}/votes; GET .../proposals/{pid},"proposal(type, threshold_type, threshold_value, opens_at, closes_at, status), vote",US-CG-001,TC-CG-001-6,Audit verification,Every vote audited,NOT_EXECUTED,,
BFR-CG-002,P1,Circle shall support multiple approval thresholds.,Payment can require N-of-M approvals.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-002,POST /api/v1/circles/{id}/payouts; POST .../payouts/{pid}/approve,"approval(request_id, approver_id, decision, decided_at), payout.required_approvals",US-CG-002,TC-CG-002-1,Positive functional,Payout executes at the Nth approval,NOT_EXECUTED,,
BFR-CG-002,P1,Circle shall support multiple approval thresholds.,Payment can require N-of-M approvals.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-002,POST /api/v1/circles/{id}/payouts; POST .../payouts/{pid}/approve,"approval(request_id, approver_id, decision, decided_at), payout.required_approvals",US-CG-002,TC-CG-002-2,Negative functional,Execution below threshold refused,NOT_EXECUTED,,
BFR-CG-002,P1,Circle shall support multiple approval thresholds.,Payment can require N-of-M approvals.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-002,POST /api/v1/circles/{id}/payouts; POST .../payouts/{pid}/approve,"approval(request_id, approver_id, decision, decided_at), payout.required_approvals",US-CG-002,TC-CG-002-3,Concurrency,Concurrent approvals cannot over-count,NOT_EXECUTED,,
BFR-CG-002,P1,Circle shall support multiple approval thresholds.,Payment can require N-of-M approvals.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-002,POST /api/v1/circles/{id}/payouts; POST .../payouts/{pid}/approve,"approval(request_id, approver_id, decision, decided_at), payout.required_approvals",US-CG-002,TC-CG-002-4,Negative functional,M frozen at creation,NOT_EXECUTED,,
BFR-CG-002,P1,Circle shall support multiple approval thresholds.,Payment can require N-of-M approvals.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-002,POST /api/v1/circles/{id}/payouts; POST .../payouts/{pid}/approve,"approval(request_id, approver_id, decision, decided_at), payout.required_approvals",US-CG-002,TC-CG-002-5,Audit verification,Every approval audited,NOT_EXECUTED,,
BFR-CG-003,P1,Approver shall not approve same request twice.,Duplicate approval is rejected.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-003,POST .../approve,"approval UNIQUE (request_id, approver_id)",US-CG-003,TC-CG-003-1,Negative functional,Second approval rejected,NOT_EXECUTED,,
BFR-CG-003,P1,Approver shall not approve same request twice.,Duplicate approval is rejected.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-003,POST .../approve,"approval UNIQUE (request_id, approver_id)",US-CG-003,TC-CG-003-2,Concurrency,Concurrent duplicate approvals counted once,NOT_EXECUTED,,
BFR-CG-003,P1,Approver shall not approve same request twice.,Duplicate approval is rejected.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-003,POST .../approve,"approval UNIQUE (request_id, approver_id)",US-CG-003,TC-CG-003-3,Security,Database constraint enforces uniqueness,NOT_EXECUTED,,
BFR-CG-003,P1,Approver shall not approve same request twice.,Duplicate approval is rejected.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-003,POST .../approve,"approval UNIQUE (request_id, approver_id)",US-CG-003,TC-CG-003-4,Negative functional,Dual-role member counts once,NOT_EXECUTED,,
BFR-CG-004,P1,Payout sequence shall be visible to members.,Current and future planned recipients are displayed.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-004,GET /api/v1/circles/{id}/payout-order,"payout_order, circle_payout",US-CG-004,TC-CG-004-1,Positive functional,Full sequence visible to every member,NOT_EXECUTED,,
BFR-CG-004,P1,Payout sequence shall be visible to members.,Current and future planned recipients are displayed.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-004,GET /api/v1/circles/{id}/payout-order,"payout_order, circle_payout",US-CG-004,TC-CG-004-2,Positive functional,Changes shown with their governance record,NOT_EXECUTED,,
BFR-CG-004,P1,Payout sequence shall be visible to members.,Current and future planned recipients are displayed.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-004,GET /api/v1/circles/{id}/payout-order,"payout_order, circle_payout",US-CG-004,TC-CG-004-3,Positive functional,Completed payouts show actual amount and date,NOT_EXECUTED,,
BFR-CG-004,P1,Payout sequence shall be visible to members.,Current and future planned recipients are displayed.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-004,GET /api/v1/circles/{id}/payout-order,"payout_order, circle_payout",US-CG-004,TC-CG-004-4,Positive functional,Disruption shown with a reason,NOT_EXECUTED,,
BFR-CG-005,P1,Payout-order changes shall follow rules.,Unauthorised administrator cannot silently reorder recipients.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-005,POST .../proposals,payout_order versioned by proposal.,US-CG-005,TC-CG-005-1,Security,No direct reorder endpoint exists,NOT_EXECUTED,,
BFR-CG-005,P1,Payout-order changes shall follow rules.,Unauthorised administrator cannot silently reorder recipients.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-005,POST .../proposals,payout_order versioned by proposal.,US-CG-005,TC-CG-005-2,Positive functional,Reorder via approved proposal works,NOT_EXECUTED,,
BFR-CG-005,P1,Payout-order changes shall follow rules.,Unauthorised administrator cannot silently reorder recipients.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-005,POST .../proposals,payout_order versioned by proposal.,US-CG-005,TC-CG-005-3,Negative functional,Administrator cannot reorder unilaterally,NOT_EXECUTED,,
BFR-CG-005,P1,Payout-order changes shall follow rules.,Unauthorised administrator cannot silently reorder recipients.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-005,POST .../proposals,payout_order versioned by proposal.,US-CG-005,TC-CG-005-4,Positive functional,All members notified of an approved change,NOT_EXECUTED,,
BFR-CG-005,P1,Payout-order changes shall follow rules.,Unauthorised administrator cannot silently reorder recipients.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-005,POST .../proposals,payout_order versioned by proposal.,US-CG-005,TC-CG-005-5,Negative functional,Completed payouts unaffected,NOT_EXECUTED,,
BFR-CG-006,P2,Circle shall notify members of contribution deadlines.,Reminder issued according to configured schedule.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-006,GET /api/v1/circles/{id}/upcoming,"contribution_schedule, notification records.",US-CG-006,TC-CG-006-1,Positive functional,Reminder issued per schedule,NOT_EXECUTED,,
BFR-CG-006,P2,Circle shall notify members of contribution deadlines.,Reminder issued according to configured schedule.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-006,GET /api/v1/circles/{id}/upcoming,"contribution_schedule, notification records.",US-CG-006,TC-CG-006-2,Positive functional,Reminders stop after confirmation,NOT_EXECUTED,,
BFR-CG-006,P2,Circle shall notify members of contribution deadlines.,Reminder issued according to configured schedule.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-006,GET /api/v1/circles/{id}/upcoming,"contribution_schedule, notification records.",US-CG-006,TC-CG-006-3,Negative functional,Marketing opt-out does not suppress them,NOT_EXECUTED,,
BFR-CG-006,P2,Circle shall notify members of contribution deadlines.,Reminder issued according to configured schedule.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-006,GET /api/v1/circles/{id}/upcoming,"contribution_schedule, notification records.",US-CG-006,TC-CG-006-4,Security,No third-party disclosure of another member's status,NOT_EXECUTED,,
BFR-CG-007,P2,Late contribution status shall be visible.,Member and authorised group users see overdue state.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-007,GET /api/v1/circles/{id}/contributions?status=LATE,circle_contribution.status,US-CG-007,TC-CG-007-1,Positive functional,Overdue status derived and displayed,NOT_EXECUTED,,
BFR-CG-007,P2,Late contribution status shall be visible.,Member and authorised group users see overdue state.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-007,GET /api/v1/circles/{id}/contributions?status=LATE,circle_contribution.status,US-CG-007,TC-CG-007-2,Negative functional,Status cannot be set manually,NOT_EXECUTED,,
BFR-CG-007,P2,Late contribution status shall be visible.,Member and authorised group users see overdue state.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-007,GET /api/v1/circles/{id}/contributions?status=LATE,circle_contribution.status,US-CG-007,TC-CG-007-3,Positive functional,"Icon and text used, not colour alone",NOT_EXECUTED,,
BFR-CG-007,P2,Late contribution status shall be visible.,Member and authorised group users see overdue state.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-007,GET /api/v1/circles/{id}/contributions?status=LATE,circle_contribution.status,US-CG-007,TC-CG-007-4,Positive functional,Late payment records paid-late,NOT_EXECUTED,,
BFR-CG-008,P1,Circle behaviour may feed Financial Passport with consent.,Contribution summary included only after appropriate consent.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-008,POST /api/v1/consents,passport_metric_source with data_source = CIRCLE and a consent reference.,US-CG-008,TC-CG-008-1,Positive functional,"With consent, Circle summary contributes",NOT_EXECUTED,,
BFR-CG-008,P1,Circle behaviour may feed Financial Passport with consent.,Contribution summary included only after appropriate consent.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-008,POST /api/v1/consents,passport_metric_source with data_source = CIRCLE and a consent reference.,US-CG-008,TC-CG-008-2,Negative functional,"Without the specific consent, it does not",NOT_EXECUTED,,
BFR-CG-008,P1,Circle behaviour may feed Financial Passport with consent.,Contribution summary included only after appropriate consent.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-008,POST /api/v1/consents,passport_metric_source with data_source = CIRCLE and a consent reference.,US-CG-008,TC-CG-008-3,Security,No other member's data enters an individual Passport,NOT_EXECUTED,,
BFR-CG-008,P1,Circle behaviour may feed Financial Passport with consent.,Contribution summary included only after appropriate consent.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-008,POST /api/v1/consents,passport_metric_source with data_source = CIRCLE and a consent reference.,US-CG-008,TC-CG-008-4,Positive functional,Revocation removes future contribution,NOT_EXECUTED,,
BFR-CG-008,P1,Circle behaviour may feed Financial Passport with consent.,Contribution summary included only after appropriate consent.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-008,POST /api/v1/consents,passport_metric_source with data_source = CIRCLE and a consent reference.,US-CG-008,TC-CG-008-5,Positive functional,Circle named as a source in the explanation,NOT_EXECUTED,,
BFR-CG-009,P2,Circle disputes shall create case record.,Complaint/dispute is linked to Circle and relevant transaction.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-009,POST /api/v1/complaints,complaint with Circle and transaction references.,US-CG-009,TC-CG-009-1,Positive functional,Dispute created with Circle and transaction links,NOT_EXECUTED,,
BFR-CG-009,P2,Circle disputes shall create case record.,Complaint/dispute is linked to Circle and relevant transaction.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-009,POST /api/v1/complaints,complaint with Circle and transaction references.,US-CG-009,TC-CG-009-2,Positive functional,SLA applies as for any complaint,NOT_EXECUTED,,
BFR-CG-009,P2,Circle disputes shall create case record.,Complaint/dispute is linked to Circle and relevant transaction.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-009,POST /api/v1/complaints,complaint with Circle and transaction references.,US-CG-009,TC-CG-009-3,Positive functional,Fraud allegation escalates additionally,NOT_EXECUTED,,
BFR-CG-009,P2,Circle disputes shall create case record.,Complaint/dispute is linked to Circle and relevant transaction.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-009,POST /api/v1/complaints,complaint with Circle and transaction references.,US-CG-009,TC-CG-009-4,Permissions,Only members of that Circle can raise its disputes,NOT_EXECUTED,,
BFR-CG-010,P1,Circle closure shall require appropriate settlement.,Closure cannot complete while unresolved balance rules remain.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-010,POST .../proposals; GET /api/v1/circles/{id}/closure-readiness,"circle.status = SETTLEMENT_PENDING → CLOSED, final statement records.",US-CG-010,TC-CG-010-1,Negative functional,Closure refused with a non-zero pool balance,NOT_EXECUTED,,
BFR-CG-010,P1,Circle closure shall require appropriate settlement.,Closure cannot complete while unresolved balance rules remain.,Circle governance and payouts,EPIC-CG,Circles (`circle-svc`),05-fds/domain-14-circle-governance.md#bfr-cg-010,POST .../proposals; GET /api/v1/circles/{id}/closure-readiness,"circle.status = SETTLEMENT_PENDING → CLOSED, final statement records.",US-CG-010,TC-CG-010-2,Negative functional,Open dispute blocks closure,NOT_EXECUTED,,
